DateTime,BidOpen,BidHigh,BidLow,BidClose,AskOpen,AskHigh,AskLow,AskClose
47:00.0,1.29445,1.29455,1.2944,1.29455,1.2945,1.2946,1.2945,1.2946
48:00.0,1.29455,1.29472,1.29455,1.29461,1.2946,1.29477,1.2946,1.29474
49:00.0,1.29461,1.29481,1.2946,1.29464,1.29474,1.29492,1.29474,1.29481
50:00.0,1.29464,1.29467,1.2944,1.29444,1.29481,1.29483,1.29452,1.29464
51:00.0,1.29444,1.29464,1.29444,1.29463,1.29464,1.29478,1.29461,1.29475
52:00.0,1.29463,1.2948,1.29452,1.2946,1.29475,1.29491,1.29471,1.29479
53:00.0,1.2946,1.29466,1.2946,1.29462,1.29479,1.29484,1.29478,1.29478
54:00.0,1.29462,1.29468,1.29454,1.29464,1.29478,1.2948,1.29471,1.29473
55:00.0,1.29464,1.29464,1.29454,1.29461,1.29473,1.29476,1.29466,1.29473
56:00.0,1.29461,1.29463,1.29457,1.29463,1.29473,1.29473,1.29469,1.29473
57:00.0,1.29463,1.29463,1.29456,1.29456,1.29473,1.29474,1.29473,1.29474
58:00.0,1.29456,1.29462,1.29444,1.29447,1.29474,1.29474,1.29459,1.29459
59:00.0,1.29447,1.29447,1.29387,1.29387,1.29459,1.29459,1.29398,1.29398
00:00.0,1.29387,1.29721,1.29387,1.29635,1.29398,1.29727,1.29397,1.29661
01:00.0,1.29635,1.29689,1.29581,1.29633,1.29661,1.297,1.29595,1.29631
02:00.0,1.29633,1.29664,1.29579,1.29579,1.29631,1.29678,1.29594,1.29595
03:00.0,1.29579,1.29619,1.29579,1.29598,1.29595,1.29635,1.29588,1.29613
04:00.0,1.29598,1.29598,1.29537,1.29538,1.29613,1.29614,1.29544,1.2955
05:00.0,1.29538,1.2954,1.29525,1.29536,1.2955,1.29552,1.29537,1.29549
06:00.0,1.29536,1.29545,1.29528,1.29538,1.29549,1.2956,1.29539,1.2955
07:00.0,1.29538,1.29549,1.29479,1.29481,1.2955,1.29559,1.29489,1.29489
08:00.0,1.29481,1.29502,1.29467,1.29493,1.29489,1.29514,1.29471,1.29508
09:00.0,1.29493,1.29519,1.29488,1.29515,1.29508,1.29531,1.29503,1.2953
10:00.0,1.29515,1.29517,1.29494,1.29507,1.2953,1.29534,1.29508,1.29512
11:00.0,1.29507,1.29519,1.29481,1.29504,1.29512,1.29533,1.2949,1.29511
12:00.0,1.29504,1.2951,1.29468,1.29491,1.29511,1.29511,1.29482,1.29501
13:00.0,1.29491,1.2953,1.29483,1.2951,1.29501,1.29532,1.2949,1.29524
14:00.0,1.2951,1.29524,1.29488,1.29509,1.29524,1.29525,1.29503,1.2952
15:00.0,1.29509,1.2951,1.29502,1.29503,1.2952,1.29521,1.29511,1.29518
16:00.0,1.29503,1.29511,1.29502,1.29511,1.29518,1.29522,1.29517,1.29522
17:00.0,1.29511,1.29523,1.29508,1.29509,1.29522,1.29532,1.29517,1.29517
18:00.0,1.29509,1.2951,1.29507,1.29508,1.29517,1.29518,1.29516,1.29516
19:00.0,1.29508,1.29538,1.29508,1.29517,1.29516,1.29545,1.29516,1.2953
20:00.0,1.29517,1.29521,1.29478,1.29482,1.2953,1.2953,1.29489,1.29497
21:00.0,1.29482,1.29507,1.29482,1.295,1.29497,1.29521,1.29493,1.29513
22:00.0,1.295,1.29511,1.29473,1.29491,1.29513,1.29521,1.29483,1.29505
23:00.0,1.29491,1.29494,1.29475,1.29479,1.29505,1.29505,1.29485,1.29489
24:00.0,1.29479,1.29515,1.2947,1.29513,1.29489,1.29527,1.29485,1.29515
25:00.0,1.29513,1.29526,1.29508,1.29521,1.29515,1.2953,1.29515,1.29528
26:00.0,1.29521,1.29522,1.2952,1.2952,1.29528,1.29529,1.29528,1.29528
27:00.0,1.2952,1.29529,1.2952,1.29527,1.29528,1.29535,1.29528,1.29535
28:00.0,1.29527,1.29563,1.29527,1.29557,1.29535,1.29568,1.29535,1.29565
29:00.0,1.29557,1.29613,1.29555,1.29572,1.29565,1.29617,1.29564,1.29586
30:00.0,1.29572,1.29573,1.29558,1.29558,1.29586,1.29587,1.29566,1.29566
31:00.0,1.29558,1.29558,1.29506,1.29558,1.29566,1.29569,1.29511,1.29566
32:00.0,1.29558,1.29558,1.29535,1.29535,1.29566,1.29566,1.29543,1.29543
33:00.0,1.29535,1.29535,1.29495,1.29507,1.29543,1.29543,1.29505,1.29517
34:00.0,1.29507,1.29507,1.29495,1.29498,1.29517,1.29517,1.29503,1.29506
35:00.0,1.29498,1.29517,1.29487,1.29517,1.29506,1.29524,1.29497,1.29524
36:00.0,1.29517,1.29575,1.29517,1.2957,1.29524,1.29585,1.29524,1.29585
37:00.0,1.2957,1.29583,1.29542,1.29566,1.29585,1.29596,1.29543,1.2958
38:00.0,1.29566,1.29577,1.29562,1.29563,1.2958,1.29589,1.29571,1.29571
39:00.0,1.29563,1.29581,1.29561,1.29561,1.29571,1.29594,1.29569,1.29569
40:00.0,1.29561,1.29565,1.2956,1.29565,1.29569,1.2957,1.29568,1.2957
41:00.0,1.29565,1.29565,1.29543,1.29546,1.2957,1.2957,1.29556,1.2956
42:00.0,1.29546,1.29551,1.29541,1.2955,1.2956,1.29565,1.29543,1.29564
43:00.0,1.2955,1.29555,1.29548,1.29548,1.29564,1.29567,1.29555,1.29555
44:00.0,1.29548,1.29551,1.29547,1.29548,1.29555,1.29556,1.29554,1.29554
45:00.0,1.29548,1.29566,1.29548,1.29558,1.29554,1.29567,1.29554,1.29566
46:00.0,1.29558,1.29558,1.29557,1.29557,1.29566,1.29566,1.29565,1.29565
47:00.0,1.29557,1.29603,1.29557,1.29601,1.29565,1.29621,1.29565,1.29617
48:00.0,1.29601,1.29608,1.29562,1.2958,1.29617,1.29622,1.29577,1.29584
49:00.0,1.2958,1.29587,1.29575,1.2958,1.29584,1.29588,1.29583,1.29588
50:00.0,1.2958,1.29581,1.29574,1.29576,1.29588,1.29588,1.29582,1.29583
51:00.0,1.29576,1.29576,1.29564,1.29564,1.29583,1.29583,1.2957,1.29571
52:00.0,1.29564,1.29567,1.29561,1.29562,1.29571,1.29573,1.29569,1.29569
53:00.0,1.29562,1.29566,1.2956,1.29566,1.29569,1.29571,1.29568,1.29571
54:00.0,1.29566,1.29566,1.29562,1.29564,1.29571,1.29573,1.2957,1.2957
55:00.0,1.29564,1.29568,1.29562,1.29564,1.2957,1.29573,1.29569,1.29572
56:00.0,1.29564,1.29568,1.29564,1.29564,1.29572,1.29574,1.29572,1.29572
57:00.0,1.29564,1.29567,1.29564,1.29566,1.29572,1.29575,1.29572,1.29574
58:00.0,1.29566,1.29568,1.29565,1.29567,1.29574,1.29575,1.29573,1.29575
59:00.0,1.29567,1.29568,1.29556,1.29556,1.29575,1.29575,1.29564,1.29564
00:00.0,1.29556,1.29557,1.29555,1.29556,1.29564,1.29564,1.2956,1.29562
01:00.0,1.29556,1.29558,1.29556,1.29558,1.29562,1.29562,1.29562,1.29562
02:00.0,1.29558,1.2957,1.29558,1.29567,1.29562,1.29574,1.29562,1.29574
03:00.0,1.29567,1.29569,1.29559,1.29569,1.29574,1.29574,1.29563,1.29572
04:00.0,1.29569,1.29569,1.29566,1.29567,1.29572,1.29574,1.29572,1.29572
05:00.0,1.29567,1.29579,1.29564,1.29566,1.29572,1.29582,1.29565,1.29565
06:00.0,1.29566,1.29576,1.29558,1.29562,1.29565,1.29578,1.29565,1.29576
07:00.0,1.29562,1.29609,1.29561,1.29609,1.29576,1.29612,1.29576,1.29612
08:00.0,1.29609,1.29622,1.29581,1.29585,1.29612,1.29623,1.29589,1.2959
09:00.0,1.29585,1.29589,1.2958,1.29585,1.2959,1.29599,1.29588,1.29593
10:00.0,1.29585,1.29586,1.29584,1.29584,1.29593,1.29593,1.29589,1.29589
11:00.0,1.29584,1.29584,1.29568,1.29573,1.29589,1.29593,1.29575,1.29577
12:00.0,1.29573,1.29573,1.29554,1.29559,1.29577,1.29577,1.29569,1.2957
13:00.0,1.29559,1.29569,1.29551,1.29566,1.2957,1.29576,1.29559,1.29568
14:00.0,1.29566,1.2959,1.29561,1.29581,1.29568,1.29593,1.29568,1.29589
15:00.0,1.29581,1.29582,1.29559,1.29559,1.29589,1.29589,1.29563,1.29563
16:00.0,1.29559,1.29559,1.29536,1.29548,1.29563,1.29563,1.29549,1.29549
17:00.0,1.29548,1.29548,1.2954,1.29548,1.29549,1.29556,1.29549,1.29556
18:00.0,1.29548,1.29549,1.2954,1.29541,1.29556,1.29558,1.29546,1.29547
19:00.0,1.29541,1.29549,1.2954,1.29544,1.29547,1.29552,1.29546,1.29548
20:00.0,1.29544,1.29545,1.29516,1.29523,1.29548,1.29549,1.2952,1.29527
21:00.0,1.29523,1.29523,1.29503,1.29517,1.29527,1.29528,1.29511,1.29524
22:00.0,1.29517,1.29524,1.29476,1.29497,1.29524,1.29529,1.29489,1.29499
23:00.0,1.29497,1.29498,1.29488,1.29492,1.29499,1.29511,1.29499,1.29506
24:00.0,1.29492,1.29494,1.29481,1.29492,1.29506,1.29508,1.29494,1.29495
25:00.0,1.29492,1.29498,1.29483,1.29488,1.29495,1.29496,1.29487,1.29496
26:00.0,1.29488,1.29522,1.29488,1.29522,1.29496,1.29528,1.29494,1.29527
27:00.0,1.29522,1.29523,1.29517,1.29518,1.29527,1.29533,1.29527,1.29533
28:00.0,1.29518,1.29518,1.29507,1.29507,1.29533,1.29533,1.29519,1.29519
29:00.0,1.29507,1.29521,1.29491,1.29491,1.29519,1.29524,1.29502,1.29502
30:00.0,1.29491,1.29493,1.2948,1.29491,1.29502,1.29502,1.2949,1.29498
31:00.0,1.29491,1.29491,1.29468,1.29487,1.29498,1.29498,1.29481,1.29497
32:00.0,1.29487,1.29492,1.29479,1.29491,1.29497,1.295,1.29494,1.29497
33:00.0,1.29491,1.295,1.29449,1.29449,1.29497,1.29504,1.29453,1.29453
34:00.0,1.29449,1.2952,1.29441,1.29467,1.29453,1.29534,1.29449,1.29482
35:00.0,1.29467,1.29477,1.29441,1.29442,1.29482,1.29482,1.29456,1.29456
36:00.0,1.29442,1.29454,1.29441,1.29447,1.29456,1.29464,1.29456,1.29459
37:00.0,1.29447,1.29453,1.29447,1.29452,1.29459,1.29463,1.29459,1.29461
38:00.0,1.29452,1.2948,1.2945,1.29459,1.29461,1.29482,1.29461,1.29474
39:00.0,1.29459,1.29472,1.29457,1.29468,1.29474,1.29475,1.29469,1.29475
40:00.0,1.29468,1.29468,1.29444,1.29445,1.29475,1.29475,1.29448,1.29448
41:00.0,1.29445,1.29467,1.29445,1.29467,1.29448,1.29462,1.29448,1.29462
42:00.0,1.29467,1.29467,1.29439,1.29455,1.29462,1.29466,1.29446,1.29462
43:00.0,1.29455,1.29455,1.29424,1.29424,1.29462,1.29462,1.29428,1.29429
44:00.0,1.29424,1.29424,1.29387,1.29396,1.29429,1.29432,1.29392,1.29413
45:00.0,1.29396,1.29403,1.29389,1.29391,1.29413,1.29413,1.294,1.29401
46:00.0,1.29391,1.29405,1.29391,1.294,1.29401,1.29412,1.29397,1.29403
47:00.0,1.294,1.29405,1.294,1.29405,1.29403,1.29408,1.29403,1.29406
48:00.0,1.29405,1.29443,1.294,1.29428,1.29406,1.29447,1.29406,1.29437
49:00.0,1.29428,1.29443,1.29426,1.29436,1.29437,1.29448,1.29435,1.29439
50:00.0,1.29436,1.29436,1.29428,1.2943,1.29439,1.29442,1.29432,1.29433
51:00.0,1.2943,1.29435,1.2943,1.29435,1.29433,1.29438,1.29433,1.29438
52:00.0,1.29435,1.29435,1.29429,1.29429,1.29438,1.29438,1.29433,1.29434
53:00.0,1.29429,1.2943,1.29412,1.29412,1.29434,1.29434,1.29429,1.29434
54:00.0,1.29412,1.29415,1.29384,1.29394,1.29434,1.29436,1.29395,1.29409
55:00.0,1.29394,1.2944,1.29389,1.29436,1.29409,1.29452,1.294,1.29444
56:00.0,1.29436,1.29458,1.29436,1.29453,1.29444,1.29462,1.29441,1.29456
57:00.0,1.29453,1.29461,1.29453,1.2946,1.29456,1.29465,1.29456,1.29464
58:00.0,1.2946,1.29474,1.29454,1.29473,1.29464,1.29477,1.29458,1.29477
59:00.0,1.29473,1.29473,1.29459,1.29462,1.29477,1.29477,1.29462,1.2947
00:00.0,1.29462,1.29462,1.29458,1.29458,1.2947,1.2947,1.29461,1.29461
01:00.0,1.29458,1.29458,1.29453,1.29456,1.29461,1.29461,1.29457,1.2946
02:00.0,1.29456,1.29511,1.29455,1.29486,1.2946,1.29515,1.29458,1.29494
03:00.0,1.29486,1.29487,1.29483,1.29486,1.29494,1.29494,1.29488,1.29488
04:00.0,1.29486,1.29486,1.29463,1.29464,1.29488,1.29492,1.29474,1.29474
05:00.0,1.29464,1.2947,1.29454,1.29465,1.29474,1.29477,1.2946,1.29473
06:00.0,1.29465,1.29475,1.29453,1.29466,1.29473,1.29478,1.29463,1.29474
07:00.0,1.29466,1.29468,1.29464,1.29464,1.29474,1.29474,1.29469,1.29469
08:00.0,1.29464,1.29464,1.29458,1.29461,1.29469,1.29469,1.29464,1.29467
09:00.0,1.29461,1.29466,1.2946,1.2946,1.29467,1.29472,1.29466,1.29466
10:00.0,1.2946,1.29463,1.2946,1.29462,1.29466,1.29468,1.29466,1.29468
11:00.0,1.29462,1.29467,1.2946,1.29467,1.29468,1.29473,1.29465,1.29473
12:00.0,1.29467,1.29468,1.29461,1.29465,1.29473,1.29475,1.29464,1.29469
13:00.0,1.29465,1.29465,1.29462,1.29462,1.29469,1.29469,1.29468,1.29468
14:00.0,1.29462,1.29468,1.29462,1.29463,1.29468,1.29471,1.29468,1.29469
16:00.0,1.29463,1.29463,1.29454,1.29454,1.29469,1.29469,1.29459,1.29459
17:00.0,1.29454,1.29455,1.29452,1.29455,1.29459,1.29459,1.29458,1.29459
18:00.0,1.29455,1.29458,1.29455,1.29458,1.29459,1.29459,1.29459,1.29459
19:00.0,1.29458,1.29492,1.29458,1.29469,1.29459,1.29494,1.29459,1.29474
20:00.0,1.29469,1.29473,1.29465,1.29465,1.29474,1.29475,1.29468,1.29468
21:00.0,1.29465,1.29487,1.29465,1.29481,1.29468,1.29484,1.29468,1.29484
22:00.0,1.29481,1.29481,1.29453,1.29457,1.29484,1.29484,1.29456,1.29466
23:00.0,1.29457,1.29469,1.29457,1.29466,1.29466,1.29471,1.29466,1.2947
24:00.0,1.29466,1.29466,1.29458,1.29463,1.2947,1.2947,1.29463,1.29467
25:00.0,1.29463,1.29464,1.29461,1.29464,1.29467,1.2947,1.29467,1.29468
26:00.0,1.29464,1.29466,1.29464,1.29466,1.29468,1.29469,1.29468,1.29468
27:00.0,1.29466,1.29478,1.29466,1.29474,1.29468,1.29481,1.29468,1.29471
28:00.0,1.29474,1.29479,1.29464,1.29466,1.29471,1.2948,1.29469,1.29469
29:00.0,1.29466,1.29475,1.29457,1.29475,1.29469,1.29476,1.29461,1.29476
30:00.0,1.29475,1.29475,1.29467,1.29474,1.29476,1.29482,1.29471,1.29482
31:00.0,1.29474,1.2948,1.29467,1.2948,1.29482,1.29484,1.2947,1.29484
32:00.0,1.2948,1.29483,1.29471,1.29472,1.29484,1.29486,1.2947,1.29477
33:00.0,1.29472,1.29481,1.29465,1.29478,1.29477,1.29484,1.29469,1.29484
34:00.0,1.29478,1.29481,1.29474,1.29476,1.29484,1.29485,1.29478,1.29478
35:00.0,1.29476,1.29484,1.29468,1.29472,1.29478,1.29486,1.29471,1.29477
36:00.0,1.29472,1.29484,1.29467,1.29484,1.29477,1.29485,1.2947,1.29485
37:00.0,1.29484,1.29494,1.29484,1.29494,1.29485,1.29496,1.29485,1.29496
38:00.0,1.29494,1.29503,1.29489,1.29503,1.29496,1.29502,1.29493,1.29497
39:00.0,1.29503,1.29508,1.29494,1.29496,1.29497,1.29507,1.29495,1.295
40:00.0,1.29496,1.29507,1.29496,1.29505,1.295,1.29509,1.295,1.29505
41:00.0,1.29505,1.29514,1.29498,1.29514,1.29505,1.29518,1.29502,1.29518
42:00.0,1.29514,1.29522,1.29506,1.29506,1.29518,1.29524,1.29508,1.29511
43:00.0,1.29506,1.29512,1.29506,1.2951,1.29511,1.29517,1.2951,1.29516
44:00.0,1.2951,1.2951,1.29488,1.29493,1.29516,1.29516,1.2949,1.29491
45:00.0,1.29493,1.29513,1.29493,1.29506,1.29491,1.29517,1.29491,1.29511
46:00.0,1.29506,1.29522,1.29506,1.29511,1.29511,1.29523,1.29511,1.29514
47:00.0,1.29511,1.29514,1.29508,1.2951,1.29514,1.29514,1.29511,1.29511
48:00.0,1.2951,1.29519,1.29509,1.2951,1.29511,1.29514,1.29509,1.29513
49:00.0,1.2951,1.2951,1.29502,1.29503,1.29513,1.29513,1.29505,1.29507
50:00.0,1.29503,1.29503,1.29493,1.29493,1.29507,1.29507,1.29497,1.29497
51:00.0,1.29493,1.29495,1.29489,1.29495,1.29497,1.29497,1.29494,1.29496
52:00.0,1.29495,1.29495,1.29485,1.29487,1.29496,1.29497,1.29489,1.29491
53:00.0,1.29487,1.29496,1.29481,1.29495,1.29491,1.29502,1.29485,1.29499
54:00.0,1.29495,1.29505,1.29488,1.29488,1.29499,1.29508,1.29496,1.29497
55:00.0,1.29488,1.29504,1.29488,1.29504,1.29497,1.29507,1.29494,1.29506
56:00.0,1.29504,1.29515,1.29504,1.29504,1.29506,1.29512,1.29506,1.29508
57:00.0,1.29504,1.29524,1.29504,1.29511,1.29508,1.29522,1.29508,1.29518
58:00.0,1.29511,1.29515,1.29489,1.29489,1.29518,1.2952,1.2949,1.2949
59:00.0,1.29489,1.29503,1.29489,1.29502,1.2949,1.29508,1.2949,1.29503
00:00.0,1.29502,1.29504,1.29476,1.29478,1.29503,1.29505,1.2948,1.29483
01:00.0,1.29478,1.2948,1.29476,1.2948,1.29483,1.29484,1.29483,1.29484
02:00.0,1.2948,1.29483,1.2948,1.29481,1.29484,1.29485,1.29484,1.29485
03:00.0,1.29481,1.29481,1.29476,1.29476,1.29485,1.29485,1.29483,1.29483
04:00.0,1.29476,1.29477,1.29465,1.29466,1.29483,1.29483,1.29467,1.29467
05:00.0,1.29466,1.29466,1.29441,1.29444,1.29467,1.29467,1.2944,1.29447
06:00.0,1.29444,1.29452,1.29442,1.29452,1.29447,1.29456,1.29447,1.29456
07:00.0,1.29452,1.2946,1.29451,1.29457,1.29456,1.29465,1.29456,1.29465
08:00.0,1.29457,1.29463,1.29454,1.29456,1.29465,1.29465,1.29456,1.2946
09:00.0,1.29456,1.29457,1.29451,1.29455,1.2946,1.29463,1.29456,1.29456
10:00.0,1.29455,1.29455,1.29442,1.29451,1.29456,1.29458,1.29446,1.29455
11:00.0,1.29451,1.29452,1.2942,1.29439,1.29455,1.29456,1.29425,1.29446
12:00.0,1.29439,1.29448,1.29434,1.2944,1.29446,1.29446,1.29436,1.29446
13:00.0,1.2944,1.29452,1.29439,1.29443,1.29446,1.29454,1.29443,1.2945
14:00.0,1.29443,1.29444,1.29431,1.2944,1.2945,1.2945,1.29439,1.29446
15:00.0,1.2944,1.29451,1.29436,1.29442,1.29446,1.29455,1.29441,1.29447
16:00.0,1.29442,1.29442,1.29436,1.29437,1.29447,1.29447,1.29442,1.29442
17:00.0,1.29437,1.2944,1.29434,1.2944,1.29442,1.29445,1.2944,1.2944
18:00.0,1.2944,1.29452,1.2944,1.29445,1.2944,1.29456,1.2944,1.29453
19:00.0,1.29445,1.29462,1.29445,1.29462,1.29453,1.29469,1.29452,1.29469
20:00.0,1.29462,1.2947,1.29462,1.29465,1.29469,1.29475,1.29469,1.29472
21:00.0,1.29465,1.2948,1.29454,1.29476,1.29472,1.29486,1.29462,1.29486
22:00.0,1.29476,1.29482,1.29475,1.2948,1.29486,1.29487,1.29484,1.29486
23:00.0,1.2948,1.29494,1.29467,1.29467,1.29486,1.29497,1.29472,1.29472
24:00.0,1.29467,1.29468,1.29465,1.29468,1.29472,1.29474,1.29468,1.29468
25:00.0,1.29468,1.29468,1.29447,1.29451,1.29468,1.29475,1.29452,1.29462
26:00.0,1.29451,1.29465,1.29448,1.29459,1.29462,1.2947,1.29457,1.29464
27:00.0,1.29459,1.29469,1.29454,1.2946,1.29464,1.29467,1.2946,1.2946
28:00.0,1.2946,1.2946,1.29448,1.29448,1.2946,1.29462,1.29454,1.29454
29:00.0,1.29448,1.29448,1.29431,1.29431,1.29454,1.29454,1.29436,1.29436
30:00.0,1.29431,1.2945,1.29431,1.29445,1.29436,1.29454,1.29436,1.29451
31:00.0,1.29445,1.29459,1.29444,1.29456,1.29451,1.29464,1.2945,1.29464
32:00.0,1.29456,1.29459,1.29453,1.29453,1.29464,1.29466,1.29461,1.29462
33:00.0,1.29453,1.29465,1.29453,1.29464,1.29462,1.29472,1.29462,1.29468
34:00.0,1.29464,1.29464,1.29451,1.29454,1.29468,1.29468,1.2946,1.2946
35:00.0,1.29454,1.2947,1.29434,1.29434,1.2946,1.29475,1.29439,1.29439
36:00.0,1.29434,1.29436,1.29413,1.29424,1.29439,1.29441,1.29419,1.2943
37:00.0,1.29424,1.29438,1.29424,1.29437,1.2943,1.29448,1.2943,1.29446
38:00.0,1.29437,1.29438,1.29426,1.29426,1.29446,1.29446,1.29436,1.29436
39:00.0,1.29426,1.2943,1.29426,1.29426,1.29436,1.29436,1.29433,1.29433
40:00.0,1.29426,1.29461,1.29423,1.29436,1.29433,1.29455,1.29433,1.29443
41:00.0,1.29436,1.29456,1.2943,1.29438,1.29443,1.29459,1.29437,1.29446
42:00.0,1.29438,1.29439,1.29437,1.29439,1.29446,1.29448,1.29446,1.29448
43:00.0,1.29439,1.29445,1.29414,1.29416,1.29448,1.2945,1.29421,1.29426
44:00.0,1.29416,1.29423,1.29414,1.29421,1.29426,1.29433,1.29421,1.29431
45:00.0,1.29421,1.29452,1.29417,1.2945,1.29431,1.29456,1.29428,1.29456
46:00.0,1.2945,1.29455,1.29447,1.29453,1.29456,1.29461,1.29454,1.29458
47:00.0,1.29453,1.29462,1.29451,1.2946,1.29458,1.29468,1.29457,1.29468
48:00.0,1.2946,1.29469,1.29459,1.2946,1.29468,1.29475,1.29468,1.29468
49:00.0,1.2946,1.2946,1.29387,1.29397,1.29468,1.29468,1.29389,1.29397
50:00.0,1.29397,1.2941,1.29354,1.29365,1.29397,1.29418,1.29364,1.29375
51:00.0,1.29365,1.29384,1.29364,1.29375,1.29375,1.29389,1.29374,1.2938
52:00.0,1.29375,1.29398,1.29372,1.29374,1.2938,1.29397,1.29373,1.29385
53:00.0,1.29374,1.29379,1.29365,1.29379,1.29385,1.29387,1.29372,1.29387
54:00.0,1.29379,1.29403,1.29334,1.29358,1.29387,1.29405,1.2934,1.29353
55:00.0,1.29358,1.29365,1.29335,1.29335,1.29353,1.29374,1.29339,1.29339
56:00.0,1.29335,1.29335,1.29314,1.29326,1.29339,1.29339,1.29322,1.29327
57:00.0,1.29326,1.29339,1.29326,1.29338,1.29327,1.2935,1.29327,1.2935
58:00.0,1.29338,1.29346,1.29337,1.29346,1.2935,1.29353,1.29346,1.29353
59:00.0,1.29346,1.29397,1.29346,1.29386,1.29353,1.29397,1.29353,1.2939
00:00.0,1.29386,1.29396,1.29363,1.29374,1.2939,1.294,1.29372,1.29378
01:00.0,1.29374,1.29376,1.29364,1.29376,1.29378,1.29379,1.29368,1.29379
02:00.0,1.29376,1.29376,1.29366,1.29368,1.29379,1.29379,1.2937,1.29371
03:00.0,1.29368,1.29372,1.29366,1.29372,1.29371,1.2938,1.29371,1.2938
04:00.0,1.29372,1.29372,1.29361,1.29361,1.2938,1.2938,1.29366,1.29371
05:00.0,1.29361,1.29367,1.29358,1.29361,1.29371,1.29374,1.29362,1.29364
06:00.0,1.29361,1.29362,1.29347,1.29352,1.29364,1.29364,1.29352,1.29356
07:00.0,1.29352,1.29373,1.29347,1.29373,1.29356,1.29373,1.29351,1.29373
08:00.0,1.29373,1.29373,1.29357,1.29373,1.29373,1.29375,1.29362,1.29375
09:00.0,1.29373,1.29378,1.29371,1.29378,1.29375,1.29383,1.29375,1.29381
10:00.0,1.29378,1.29419,1.29374,1.29416,1.29381,1.29428,1.29378,1.29426
11:00.0,1.29416,1.29446,1.29414,1.2943,1.29426,1.2945,1.29424,1.29442
12:00.0,1.2943,1.29437,1.29427,1.29435,1.29442,1.29442,1.29432,1.29438
13:00.0,1.29435,1.29438,1.29408,1.29437,1.29438,1.29442,1.29416,1.29437
14:00.0,1.29437,1.29437,1.29291,1.29365,1.29437,1.29441,1.293,1.29368
15:00.0,1.29365,1.29403,1.29353,1.29391,1.29368,1.29414,1.29366,1.29396
16:00.0,1.29391,1.29411,1.29381,1.29405,1.29396,1.29418,1.29392,1.29415
17:00.0,1.29405,1.29423,1.29401,1.29405,1.29415,1.29433,1.2941,1.29415
18:00.0,1.29405,1.29405,1.29396,1.29402,1.29415,1.29415,1.29407,1.2941
19:00.0,1.29402,1.29402,1.29375,1.29394,1.2941,1.2941,1.29383,1.29401
20:00.0,1.29394,1.29403,1.29384,1.29397,1.29401,1.29406,1.29391,1.29402
21:00.0,1.29397,1.29401,1.29396,1.29396,1.29402,1.29408,1.29395,1.29395
22:00.0,1.29396,1.29397,1.2939,1.2939,1.29395,1.29403,1.29395,1.29395
23:00.0,1.2939,1.29403,1.2939,1.29403,1.29395,1.29411,1.29395,1.29411
24:00.0,1.29403,1.29403,1.29395,1.29395,1.29411,1.29411,1.29401,1.29403
26:00.0,1.29395,1.29395,1.29393,1.29395,1.29403,1.29404,1.294,1.29404
27:00.0,1.29395,1.29399,1.29395,1.29396,1.29404,1.29404,1.294,1.294
28:00.0,1.29396,1.294,1.29396,1.29398,1.294,1.29403,1.294,1.29402
29:00.0,1.29398,1.29399,1.29393,1.29393,1.29402,1.29402,1.29397,1.29397
30:00.0,1.29393,1.2942,1.29386,1.29388,1.29397,1.29419,1.29393,1.29394
31:00.0,1.29388,1.29402,1.29382,1.29384,1.29394,1.29403,1.29386,1.29387
32:00.0,1.29384,1.2939,1.29384,1.2939,1.29387,1.29391,1.29387,1.2939
33:00.0,1.2939,1.294,1.29387,1.294,1.2939,1.29403,1.2939,1.29403
34:00.0,1.294,1.29401,1.294,1.294,1.29403,1.29405,1.29403,1.29404
35:00.0,1.294,1.29407,1.29398,1.29402,1.29404,1.2941,1.29402,1.29405
36:00.0,1.29402,1.29402,1.29398,1.294,1.29405,1.29405,1.29402,1.29402
37:00.0,1.294,1.294,1.29395,1.29396,1.29402,1.29403,1.29401,1.29401
38:00.0,1.29396,1.29398,1.29394,1.29394,1.29401,1.29402,1.29399,1.29399
39:00.0,1.29394,1.29394,1.29358,1.29358,1.29399,1.29399,1.29361,1.29361
40:00.0,1.29358,1.29365,1.29346,1.29361,1.29361,1.2937,1.29353,1.29365
41:00.0,1.29361,1.29371,1.29354,1.29358,1.29365,1.29374,1.29357,1.29362
42:00.0,1.29358,1.29358,1.29343,1.29345,1.29362,1.29362,1.29348,1.29348
43:00.0,1.29345,1.29345,1.2931,1.29312,1.29348,1.29348,1.29314,1.29316
44:00.0,1.29312,1.29312,1.29305,1.2931,1.29316,1.29316,1.29308,1.29314
45:00.0,1.2931,1.29311,1.29304,1.29311,1.29314,1.29316,1.29312,1.29316
46:00.0,1.29311,1.29315,1.29298,1.29301,1.29316,1.2932,1.29302,1.29303
47:00.0,1.29301,1.29309,1.29299,1.29309,1.29303,1.29312,1.29303,1.29312
48:00.0,1.29309,1.29309,1.29235,1.29243,1.29312,1.29312,1.29245,1.2925
49:00.0,1.29243,1.29265,1.29242,1.29257,1.2925,1.29271,1.29249,1.2926
50:00.0,1.29257,1.29266,1.2924,1.29245,1.2926,1.29269,1.29249,1.29256
51:00.0,1.29245,1.29257,1.29236,1.2924,1.29256,1.29264,1.29243,1.29245
